index,period,org_code,attendances,breaches,performance
4455,2018-03-01,RVJ,7213,1748,0.76
4456,2018-03-01,RBZ,3362,1111,0.67
4460,2018-03-01,RTH,11323,2755,0.76
4464,2018-03-01,RK9,8302,2918,0.65
4467,2018-03-01,RD3,5637,1018,0.82
4469,2018-03-01,RHU,9743,3560,0.63
4473,2018-03-01,RHW,9119,1921,0.79
4476,2018-03-01,REF,5841,1571,0.73
4478,2018-03-01,RH8,8382,856,0.9
4480,2018-03-01,RA2,6030,545,0.91
4482,2018-03-01,RD1,6039,1631,0.73
4484,2018-03-01,RNZ,3675,404,0.89
4492,2018-03-01,RTP,8327,854,0.9
4495,2018-03-01,RBA,5929,924,0.84
4497,2018-03-01,RDZ,6872,776,0.89
4500,2018-03-01,RA9,6009,1664,0.72
4502,2018-03-01,RHM,8603,2024,0.76
4505,2018-03-01,RA7,9501,2264,0.76
4508,2018-03-01,RYR,11811,1388,0.88
4509,2018-03-01,RA3,3837,867,0.77
4513,2018-03-01,RA4,4537,179,0.96
4514,2018-02-01,RF4,18668,5628,0.7
4517,2018-02-01,R1H,25341,6000,0.76
4524,2018-02-01,RQM,16205,1328,0.92
4526,2018-02-01,RJ6,6309,1955,0.69
4529,2018-02-01,RVR,11224,1595,0.86
4532,2018-02-01,RJ1,11904,1939,0.84
4536,2018-02-01,RQX,9545,534,0.94
4538,2018-02-01,RYJ,9033,3710,0.59
4541,2018-02-01,RJZ,14353,5103,0.64
4543,2018-02-01,RAX,8124,1382,0.83
4545,2018-02-01,RJ2,11969,2975,0.75
4547,2018-02-01,R1K,11140,3216,0.71
4551,2018-02-01,RAP,14041,2477,0.82
4553,2018-02-01,RAL,17829,2798,0.84
4556,2018-02-01,RJ7,11760,2145,0.82
4559,2018-02-01,RAS,5088,2488,0.51
4564,2018-02-01,RRV,10692,1558,0.85
4567,2018-02-01,RKE,8085,1124,0.86
4570,2018-02-01,RDD,11200,1874,0.83
4571,2018-02-01,RC1,5795,1115,0.81
4574,2018-02-01,RQ3,4779,326,0.93
4575,2018-02-01,RJF,5100,1179,0.77
4577,2018-02-01,RGT,8877,2233,0.75
4579,2018-02-01,RFS,6358,453,0.93
4581,2018-02-01,RDE,7111,889,0.87
4584,2018-02-01,RTG,10124,2317,0.77
4588,2018-02-01,RWH,8321,2450,0.71
4592,2018-02-01,RLT,6232,1389,0.78
4594,2018-02-01,RR1,18186,5218,0.71
4597,2018-02-01,RGQ,6315,763,0.88
4599,2018-02-01,RGP,4887,929,0.81
4601,2018-02-01,RNQ,6635,2060,0.69
4605,2018-02-01,RC9,8046,298,0.96
4610,2018-02-01,RQ8,7196,1590,0.78
4612,2018-02-01,RD8,6517,1228,0.81
4614,2018-02-01,RM1,7593,3325,0.56
4616,2018-02-01,RGN,10542,2493,0.76
4618,2018-02-01,RNS,7532,2113,0.72
4623,2018-02-01,RX1,11172,4396,0.61
4630,2018-02-01,RXK,12705,3357,0.74
4633,2018-02-01,RK5,7422,1216,0.84
4635,2018-02-01,RXW,7910,3051,0.61
4640,2018-02-01,RJC,5121,991,0.81
4642,2018-02-01,RAJ,6442,1136,0.82
4645,2018-02-01,RNA,7805,2498,0.68
4647,2018-02-01,RQW,7584,2801,0.63
4648,2018-02-01,RCX,4774,1472,0.69
4649,2018-02-01,RL4,10018,2396,0.76
4651,2018-02-01,RWD,10766,3577,0.67
4653,2018-02-01,RRK,9322,2048,0.78
4654,2018-02-01,RKB,11114,3874,0.65
4657,2018-02-01,RWE,16531,5165,0.69
4659,2018-02-01,RJE,12676,4669,0.63
4662,2018-02-01,RBK,5986,2101,0.65
4665,2018-02-01,RWG,7187,2850,0.6
4667,2018-02-01,RGR,5158,839,0.84
4669,2018-02-01,RWP,9160,3817,0.58
4671,2018-02-01,RLQ,4338,1387,0.68
4673,2018-02-01,REM,6469,2091,0.68
4675,2018-02-01,RCF,4751,411,0.91
4676,2018-02-01,RBS,4574,338,0.93
4678,2018-02-01,RFF,6797,685,0.9
4679,2018-02-01,RXL,5307,2582,0.51
4681,2018-02-01,RMC,7672,1729,0.77
4683,2018-02-01,RAE,9011,2282,0.75
4687,2018-02-01,RWY,11191,1403,0.87
4688,2018-02-01,RLN,7334,1721,0.77
4691,2018-02-01,RJR,5476,1489,0.73
4693,2018-02-01,RXP,9747,2120,0.78
4695,2018-02-01,RP5,9948,1407,0.86
4697,2018-02-01,RJN,3630,1119,0.69
4699,2018-02-01,RXR,7774,2591,0.67
4702,2018-02-01,RR7,6602,689,0.9
4704,2018-02-01,RCD,3705,268,0.93
4707,2018-02-01,RWA,10158,2434,0.76
4710,2018-02-01,RXN,5201,2120,0.59
4713,2018-02-01,RR8,14899,5122,0.66
4718,2018-02-01,R0A,18881,4021,0.79
4721,2018-02-01,RBT,4954,1451,0.71
4723,2018-02-01,RXF,18110,2345,0.87
4726,2018-02-01,RNL,6635,948,0.86
4728,2018-02-01,RVW,3342,271,0.92
4732,2018-02-01,RJL,9976,1832,0.82
4734,2018-02-01,RTF,7481,1577,0.79
4738,2018-02-01,RW6,19679,5121,0.74
4742,2018-02-01,RQ6,7023,2383,0.66
4745,2018-02-01,RM3,7433,1946,0.74
4748,2018-02-01,RCU,4566,209,0.95
4750,2018-02-01,RHQ,8396,3566,0.58
4754,2018-02-01,RTR,9261,612,0.93
4756,2018-02-01,RE9,4870,362,0.93
4758,2018-02-01,RVY,5816,1657,0.72
4760,2018-02-01,RBN,8406,2219,0.74
4762,2018-02-01,RWJ,6400,1872,0.71
4764,2018-02-01,RMP,6580,1801,0.73
4766,2018-02-01,RTD,8991,1276,0.86
4769,2018-02-01,RFR,7207,890,0.88
4771,2018-02-01,RTX,6531,1404,0.79
4774,2018-02-01,RWW,5745,1598,0.72
4777,2018-02-01,RBL,6994,2064,0.7
4781,2018-02-01,RRF,6073,1700,0.72
4783,2018-02-01,RCB,8211,2459,0.7
4785,2018-02-01,RTK,7590,1806,0.76
4791,2018-02-01,RXH,11328,2518,0.78
4795,2018-02-01,RXQ,5781,1513,0.74
4799,2018-02-01,RN7,7995,1623,0.8
4801,2018-02-01,RBD,3195,216,0.93
4804,2018-02-01,RVV,12050,4011,0.67
4806,2018-02-01,RXC,8321,1139,0.86
4810,2018-02-01,RDU,17941,2690,0.85
4812,2018-02-01,RTE,11015,1271,0.88
4813,2018-02-01,RN3,5708,1295,0.77
4815,2018-02-01,RN5,8375,1814,0.78
4819,2018-02-01,R1F,3368,461,0.86
4822,2018-02-01,RWF,10670,1265,0.88
4824,2018-02-01,RPA,6830,1992,0.71
4826,2018-02-01,RVJ,6656,2166,0.67
4827,2018-02-01,RBZ,3180,866,0.73
4831,2018-02-01,RTH,10195,2286,0.78
4835,2018-02-01,RK9,7371,2542,0.66
4838,2018-02-01,RD3,4667,936,0.8
4840,2018-02-01,RHU,7928,2903,0.63
4844,2018-02-01,RHW,8154,2166,0.73
4847,2018-02-01,REF,5140,2232,0.57
4849,2018-02-01,RH8,7595,987,0.87
4851,2018-02-01,RA2,5241,295,0.94
4853,2018-02-01,RD1,5485,1635,0.7
4855,2018-02-01,RNZ,3499,387,0.89
4863,2018-02-01,RTP,7197,984,0.86
4866,2018-02-01,RBA,5150,652,0.87
4868,2018-02-01,RDZ,5633,509,0.91
4871,2018-02-01,RA9,5338,1450,0.73
4873,2018-02-01,RHM,7394,1771,0.76
4876,2018-02-01,RA7,8685,1648,0.81
4879,2018-02-01,RYR,10131,849,0.92
4880,2018-02-01,RA3,3364,813,0.76
4884,2018-02-01,RA4,3933,246,0.94
4885,2018-01-01,RF4,21317,6104,0.71
4888,2018-01-01,R1H,27281,5839,0.79
4895,2018-01-01,RQM,17990,1406,0.92
4897,2018-01-01,RJ6,6987,2310,0.67
4900,2018-01-01,RVR,12541,1478,0.88
4903,2018-01-01,RJ1,12739,1390,0.89
4907,2018-01-01,RQX,10679,621,0.94
4909,2018-01-01,RYJ,9999,3559,0.64
4912,2018-01-01,RJZ,16668,4931,0.7
4915,2018-01-01,RAX,9047,1287,0.86
4917,2018-01-01,RJ2,13162,3787,0.71
4919,2018-01-01,R1K,12208,4689,0.62
4923,2018-01-01,RAP,15685,3838,0.76
4925,2018-01-01,RAL,19763,3222,0.84
4928,2018-01-01,RJ7,12982,2422,0.81
4931,2018-01-01,RAS,5617,2602,0.54
4936,2018-01-01,RRV,11589,1616,0.86
4939,2018-01-01,RKE,8899,1203,0.86
4942,2018-01-01,RDD,12093,1933,0.84
4943,2018-01-01,RC1,6162,802,0.87
4946,2018-01-01,RQ3,4903,119,0.98
4947,2018-01-01,RJF,5765,1448,0.75
4949,2018-01-01,RGT,9522,1950,0.8
4951,2018-01-01,RFS,6927,692,0.9
4953,2018-01-01,RDE,7552,870,0.88
4956,2018-01-01,RTG,10753,1862,0.83
4960,2018-01-01,RWH,8831,2353,0.73
4964,2018-01-01,RLT,6717,1423,0.79
4966,2018-01-01,RR1,19375,5741,0.7
4969,2018-01-01,RGQ,6749,758,0.89
4971,2018-01-01,RGP,5642,933,0.83
4973,2018-01-01,RNQ,7362,2290,0.69
4977,2018-01-01,RC9,8798,267,0.97
4982,2018-01-01,RQ8,7867,1869,0.76
4984,2018-01-01,RD8,6977,1259,0.82
4986,2018-01-01,RM1,8002,3095,0.61
4988,2018-01-01,RGN,11584,3434,0.7
4990,2018-01-01,RNS,8145,1803,0.78
4995,2018-01-01,RX1,11874,4213,0.65
5002,2018-01-01,RXK,14708,3244,0.78
5005,2018-01-01,RK5,8315,1577,0.81
5007,2018-01-01,RXW,8580,3489,0.59
5012,2018-01-01,RJC,5458,780,0.86
5014,2018-01-01,RAJ,7213,1709,0.76
5017,2018-01-01,RNA,8741,2591,0.7
5019,2018-01-01,RQW,8422,2830,0.66
5020,2018-01-01,RCX,5327,1007,0.81
5021,2018-01-01,RL4,11186,2931,0.74
5023,2018-01-01,RWD,11866,4241,0.64
5025,2018-01-01,RRK,10083,2181,0.78
5026,2018-01-01,RKB,11813,3465,0.71
5029,2018-01-01,RWE,18173,4970,0.73
5031,2018-01-01,RJE,13346,6145,0.54
5034,2018-01-01,RBK,6610,2416,0.63
5037,2018-01-01,RWG,7887,3168,0.6
5039,2018-01-01,RGR,5468,980,0.82
5041,2018-01-01,RWP,10218,4039,0.6
5043,2018-01-01,RLQ,4532,1263,0.72
5044,2018-01-01,REM,7457,2059,0.72
5046,2018-01-01,RCF,5420,403,0.93
5047,2018-01-01,RBS,5060,324,0.94
5049,2018-01-01,RFF,7275,1052,0.86
5050,2018-01-01,RXL,5434,2511,0.54
5052,2018-01-01,RMC,8506,2081,0.76
5054,2018-01-01,RAE,9962,2448,0.75
5058,2018-01-01,RWY,11735,1084,0.91
5059,2018-01-01,RLN,8106,2049,0.75
5062,2018-01-01,RJR,5644,1234,0.78
5064,2018-01-01,RXP,10759,3135,0.71
5066,2018-01-01,RP5,10919,1680,0.85
5068,2018-01-01,RJN,3818,1103,0.71
5070,2018-01-01,RXR,8389,3352,0.6
5073,2018-01-01,RR7,7269,802,0.89
5075,2018-01-01,RCD,4025,370,0.91
5078,2018-01-01,RWA,10867,2613,0.76
5081,2018-01-01,RXN,5530,2103,0.62
5084,2018-01-01,RR8,16080,5412,0.66
5089,2018-01-01,R0A,20940,4840,0.77
5092,2018-01-01,RBT,5272,1515,0.71
5094,2018-01-01,RXF,19760,4196,0.79
5095,2018-01-01,RNL,7399,1446,0.8
5097,2018-01-01,RVW,3881,471,0.88
5101,2018-01-01,RJL,11366,1715,0.85
5103,2018-01-01,RTF,8124,1349,0.83
5106,2018-01-01,RW6,22238,5639,0.75
5110,2018-01-01,RQ6,7750,2407,0.69
5113,2018-01-01,RM3,8048,1533,0.81
5116,2018-01-01,RCU,4354,105,0.98
5118,2018-01-01,RHQ,8970,2786,0.69
5122,2018-01-01,RTR,10214,1092,0.89
5124,2018-01-01,RE9,5312,813,0.85
5126,2018-01-01,RVY,6117,1864,0.7
5128,2018-01-01,RBN,9281,2620,0.72
5130,2018-01-01,RWJ,7358,2256,0.69
5132,2018-01-01,RMP,7150,1847,0.74
5134,2018-01-01,RTD,9471,1334,0.86
5137,2018-01-01,RFR,7868,1013,0.87
5139,2018-01-01,RTX,7030,1744,0.75
5142,2018-01-01,RWW,6289,1553,0.75
5145,2018-01-01,RBL,7718,2249,0.71
5149,2018-01-01,RRF,6332,1812,0.71
5151,2018-01-01,RCB,8731,2691,0.69
5153,2018-01-01,RTK,8162,1821,0.78
5159,2018-01-01,RXH,12166,2628,0.78
5163,2018-01-01,RXQ,6130,1630,0.73
5167,2018-01-01,RN7,8982,1848,0.79
5169,2018-01-01,RBD,3628,274,0.92
5172,2018-01-01,RVV,13196,5065,0.62
5174,2018-01-01,RXC,9148,1256,0.86
5178,2018-01-01,RDU,20059,3287,0.84
5180,2018-01-01,RTE,11699,1195,0.9
5181,2018-01-01,RN3,6079,1882,0.69
5183,2018-01-01,RN5,8821,1624,0.82
5187,2018-01-01,R1F,3581,1063,0.7
5190,2018-01-01,RWF,12011,2061,0.83
5192,2018-01-01,RPA,7531,2369,0.69
5194,2018-01-01,RVJ,7008,1744,0.75
5195,2018-01-01,RBZ,3453,1006,0.71
5199,2018-01-01,RTH,10627,2153,0.8
5203,2018-01-01,RK9,7952,2140,0.73
5206,2018-01-01,RD3,5024,684,0.86
5208,2018-01-01,RHU,8691,3238,0.63
5212,2018-01-01,RHW,8826,1565,0.82
5215,2018-01-01,REF,5773,2207,0.62
5217,2018-01-01,RH8,8020,1033,0.87
5219,2018-01-01,RA2,5613,325,0.94
5220,2018-01-01,RD1,5737,1851,0.68
5222,2018-01-01,RNZ,3666,533,0.85
5230,2018-01-01,RTP,7908,1027,0.87
5233,2018-01-01,RBA,5637,721,0.87
5235,2018-01-01,RDZ,6003,551,0.91
5238,2018-01-01,RA9,5920,1348,0.77
5240,2018-01-01,RHM,8273,1462,0.82
5243,2018-01-01,RA7,9289,1862,0.8
5246,2018-01-01,RYR,10653,1297,0.88
5247,2018-01-01,RA3,3670,924,0.75
5251,2018-01-01,RA4,4163,218,0.95
5252,2017-12-01,RF4,21384,5818,0.73
5255,2017-12-01,R1H,26833,6098,0.77
5260,2017-12-01,RQM,17695,1569,0.91
5262,2017-12-01,RJ6,6714,1725,0.74
5265,2017-12-01,RVR,12519,1411,0.89
5268,2017-12-01,RJ1,12351,1730,0.86
5272,2017-12-01,RQX,10236,568,0.94
5274,2017-12-01,RYJ,9940,3527,0.65
5277,2017-12-01,RJZ,17524,4846,0.72
5280,2017-12-01,RAX,9076,1361,0.85
5282,2017-12-01,RJ2,13202,3101,0.77
5284,2017-12-01,R1K,11883,4912,0.59
5288,2017-12-01,RAP,15188,4165,0.73
5290,2017-12-01,RAL,19199,3662,0.81
5293,2017-12-01,RJ7,12796,2112,0.83
5296,2017-12-01,RAS,5828,2553,0.56
5300,2017-12-01,RRV,11130,1491,0.87
5303,2017-12-01,RKE,8583,1156,0.87
5306,2017-12-01,RDD,12032,1978,0.84
5307,2017-12-01,RC1,6269,926,0.85
5310,2017-12-01,RQ3,5088,422,0.92
5311,2017-12-01,RJF,5568,1009,0.82
5313,2017-12-01,RGT,9740,2119,0.78
5315,2017-12-01,RFS,7117,513,0.93
5317,2017-12-01,RDE,7836,1454,0.81
5320,2017-12-01,RTG,11184,2945,0.74
5324,2017-12-01,RWH,9064,2973,0.67
5328,2017-12-01,RLT,6805,1155,0.83
5330,2017-12-01,RR1,19294,5239,0.73
5333,2017-12-01,RGQ,7259,1129,0.84
5335,2017-12-01,RGP,5767,1038,0.82
5337,2017-12-01,RNQ,7488,1989,0.73
5341,2017-12-01,RC9,8851,240,0.97
5346,2017-12-01,RQ8,7996,2170,0.73
5348,2017-12-01,RD8,7108,1367,0.81
5350,2017-12-01,RM1,8658,3167,0.63
5352,2017-12-01,RGN,12005,4007,0.67
5354,2017-12-01,RNS,8620,1996,0.77
5359,2017-12-01,RX1,12340,4245,0.66
5366,2017-12-01,RXK,14643,3814,0.74
5369,2017-12-01,RK5,8479,1712,0.8
5371,2017-12-01,RXW,8298,3048,0.63
5376,2017-12-01,RJC,5712,891,0.84
5378,2017-12-01,RAJ,7472,1935,0.74
5381,2017-12-01,RNA,8410,2961,0.65
5383,2017-12-01,RQW,8584,2808,0.67
5384,2017-12-01,RCX,5656,1076,0.81
5385,2017-12-01,RL4,10705,2314,0.78
5387,2017-12-01,RWD,11883,3977,0.67
5389,2017-12-01,RRK,9667,986,0.9
5390,2017-12-01,RKB,11597,3160,0.73
5393,2017-12-01,RWE,18473,5705,0.69
5395,2017-12-01,RJE,13524,5545,0.59
5398,2017-12-01,RBK,6576,2290,0.65
5401,2017-12-01,RWG,8234,2611,0.68
5403,2017-12-01,RGR,5959,997,0.83
5404,2017-12-01,RWP,10225,3663,0.64
5406,2017-12-01,RLQ,4696,1314,0.72
5407,2017-12-01,REM,7436,2153,0.71
5409,2017-12-01,RCF,5878,537,0.91
5410,2017-12-01,RBS,5226,306,0.94
5412,2017-12-01,RFF,7483,1054,0.86
5413,2017-12-01,RXL,6086,3616,0.41
5415,2017-12-01,RMC,8894,2291,0.74
5417,2017-12-01,RAE,10439,2284,0.78
5421,2017-12-01,RWY,12653,1514,0.88
5422,2017-12-01,RLN,8785,2216,0.75
5425,2017-12-01,RJR,6008,1637,0.73
5427,2017-12-01,RXP,11783,2814,0.76
5429,2017-12-01,RP5,11104,1585,0.86
5431,2017-12-01,RJN,4238,1208,0.71
5433,2017-12-01,RXR,8797,2583,0.71
5436,2017-12-01,RR7,7812,963,0.88
5438,2017-12-01,RCD,4294,409,0.9
5442,2017-12-01,RWA,11156,2090,0.81
5445,2017-12-01,RXN,5661,2155,0.62
5448,2017-12-01,RR8,16757,5033,0.7
5453,2017-12-01,R0A,21430,5355,0.75
5456,2017-12-01,RBT,5789,1904,0.67
5458,2017-12-01,RXF,20860,4013,0.81
5459,2017-12-01,RNL,7886,1287,0.84
5461,2017-12-01,RVW,4288,838,0.8
5465,2017-12-01,RJL,11252,1501,0.87
5467,2017-12-01,RTF,8419,1321,0.84
5470,2017-12-01,RW6,22680,6740,0.7
5474,2017-12-01,RQ6,7498,2063,0.72
5477,2017-12-01,RM3,8429,1624,0.81
5480,2017-12-01,RCU,4808,168,0.97
5482,2017-12-01,RHQ,8995,2718,0.7
5486,2017-12-01,RTR,10938,867,0.92
5488,2017-12-01,RE9,5596,679,0.88
5490,2017-12-01,RVY,6270,1925,0.69
5492,2017-12-01,RBN,9382,2524,0.73
5494,2017-12-01,RWJ,7653,2341,0.69
5496,2017-12-01,RMP,7090,1432,0.8
5498,2017-12-01,RTD,10121,1177,0.88
5501,2017-12-01,RFR,8139,1169,0.86
5503,2017-12-01,RTX,7345,1387,0.81
5506,2017-12-01,RWW,6604,1784,0.73
5509,2017-12-01,RBL,8023,2361,0.71
5513,2017-12-01,RRF,6810,1980,0.71
5515,2017-12-01,RCB,9667,2727,0.72
5517,2017-12-01,RTK,8696,1467,0.83
5523,2017-12-01,RXH,12430,2631,0.79
5527,2017-12-01,RXQ,6735,2042,0.7
5531,2017-12-01,RN7,9391,1724,0.82
5533,2017-12-01,RBD,3766,270,0.93
5536,2017-12-01,RVV,13295,5142,0.61
5538,2017-12-01,RXC,9863,1336,0.86
5541,2017-12-01,RDU,20198,3179,0.84
5543,2017-12-01,RTE,11760,1087,0.91
5544,2017-12-01,RN3,6004,1934,0.68
5546,2017-12-01,RN5,9421,2596,0.72
5549,2017-12-01,R1F,3681,766,0.79
5551,2017-12-01,RWF,12732,2215,0.83
5553,2017-12-01,RPA,8074,2496,0.69
5555,2017-12-01,RVJ,7253,2157,0.7
5556,2017-12-01,RBZ,3719,858,0.77
5560,2017-12-01,RTH,11515,2507,0.78
5564,2017-12-01,RK9,8384,2476,0.7
5567,2017-12-01,RD3,5541,1007,0.82
5569,2017-12-01,RHU,9564,3554,0.63
5573,2017-12-01,RHW,9216,1896,0.79
5576,2017-12-01,REF,6200,2619,0.58
5578,2017-12-01,RH8,8288,1177,0.86
5580,2017-12-01,RA2,6019,525,0.91
5581,2017-12-01,RD1,5758,1588,0.72
5583,2017-12-01,RNZ,3840,477,0.88
5591,2017-12-01,RTP,8128,688,0.92
5594,2017-12-01,RBA,5998,795,0.87
5596,2017-12-01,RDZ,6302,1176,0.81
5599,2017-12-01,RA9,6127,983,0.84
5601,2017-12-01,RHM,8836,1979,0.78
5604,2017-12-01,RA7,9460,1599,0.83
5607,2017-12-01,RYR,11871,1973,0.83
5609,2017-12-01,RA3,3620,717,0.8
5613,2017-12-01,RA4,4477,198,0.96
5614,2017-11-01,RF4,21387,4921,0.77
5617,2017-11-01,R1H,26990,4896,0.82
5622,2017-11-01,RQM,17891,1197,0.93
5624,2017-11-01,RJ6,6617,1123,0.83
5627,2017-11-01,RVR,12425,861,0.93
5630,2017-11-01,RJ1,12476,1827,0.85
5634,2017-11-01,RQX,10354,426,0.96
5636,2017-11-01,RYJ,9710,2878,0.7
5639,2017-11-01,RJZ,17766,4449,0.75
5642,2017-11-01,RAX,9027,1056,0.88
5644,2017-11-01,RJ2,13247,2446,0.82
5646,2017-11-01,R1K,11185,3911,0.65
5650,2017-11-01,RAP,14772,2655,0.82
5652,2017-11-01,RAL,18989,2695,0.86
5655,2017-11-01,RJ7,13239,1862,0.86
5658,2017-11-01,RAS,5725,2088,0.64
5662,2017-11-01,RRV,11717,1701,0.85
5665,2017-11-01,RKE,8549,745,0.91
5668,2017-11-01,RDD,12303,1758,0.86
5669,2017-11-01,RC1,6179,700,0.89
5672,2017-11-01,RQ3,5838,1232,0.79
5673,2017-11-01,RJF,5418,1061,0.8
5675,2017-11-01,RGT,10153,1657,0.84
5677,2017-11-01,RFS,6838,227,0.97
5679,2017-11-01,RDE,7685,905,0.88
5682,2017-11-01,RTG,10935,1798,0.84
5686,2017-11-01,RWH,8889,2321,0.74
5690,2017-11-01,RLT,6706,932,0.86
5692,2017-11-01,RR1,19888,5052,0.75
5695,2017-11-01,RGQ,6942,604,0.91
5697,2017-11-01,RGP,5637,565,0.9
5699,2017-11-01,RNQ,7122,1683,0.76
5703,2017-11-01,RC9,8942,194,0.98
5708,2017-11-01,RQ8,8544,1449,0.83
5710,2017-11-01,RD8,7239,942,0.87
5712,2017-11-01,RM1,8465,2122,0.75
5714,2017-11-01,RGN,11450,2644,0.77
5716,2017-11-01,RNS,8688,1644,0.81
5720,2017-11-01,RX1,12304,2926,0.76
5727,2017-11-01,RXK,14676,3161,0.78
5730,2017-11-01,RK5,8147,965,0.88
5732,2017-11-01,RXW,8535,2633,0.69
5737,2017-11-01,RJC,5617,490,0.91
5739,2017-11-01,RAJ,8445,1206,0.86
5741,2017-11-01,RNA,8647,2249,0.74
5743,2017-11-01,RQW,8765,2572,0.71
5744,2017-11-01,RCX,5083,666,0.87
5745,2017-11-01,RL4,10892,2120,0.81
5747,2017-11-01,RWD,11208,2629,0.77
5749,2017-11-01,RRK,9522,1804,0.81
5750,2017-11-01,RKB,11896,2837,0.76
5753,2017-11-01,RWE,18807,4180,0.78
5755,2017-11-01,RJE,13843,4455,0.68
5758,2017-11-01,RBK,6416,1747,0.73
5761,2017-11-01,RWG,8094,2094,0.74
5763,2017-11-01,RGR,5985,573,0.9
5764,2017-11-01,RWP,9984,2983,0.7
5766,2017-11-01,RLQ,4421,847,0.81
5768,2017-11-01,REM,7087,1807,0.75
5770,2017-11-01,RCF,5416,387,0.93
5771,2017-11-01,RBS,5799,420,0.93
5773,2017-11-01,RFF,7091,554,0.92
5774,2017-11-01,RXL,6034,2545,0.58
5776,2017-11-01,RMC,9135,1973,0.78
5778,2017-11-01,RAE,11110,1962,0.82
5781,2017-11-01,RWY,12097,1094,0.91
5782,2017-11-01,RLN,8254,814,0.9
5785,2017-11-01,RJR,5832,1118,0.81
5787,2017-11-01,RXP,11039,1089,0.9
5789,2017-11-01,RP5,10663,1179,0.89
5791,2017-11-01,RJN,4120,761,0.82
5793,2017-11-01,RXR,8480,2992,0.65
5796,2017-11-01,RR7,7218,305,0.96
5798,2017-11-01,RCD,3998,173,0.96
5801,2017-11-01,RWA,10923,1283,0.88
5804,2017-11-01,RXN,5727,1679,0.71
5807,2017-11-01,RR8,16997,3692,0.78
5812,2017-11-01,R0A,21530,3927,0.82
5815,2017-11-01,RBT,5100,851,0.83
5817,2017-11-01,RXF,19600,1826,0.91
5818,2017-11-01,RNL,7458,765,0.9
5820,2017-11-01,RVW,3825,419,0.89
5824,2017-11-01,RJL,10824,910,0.92
5826,2017-11-01,RTF,8300,851,0.9
5829,2017-11-01,RW6,24067,4558,0.81
5833,2017-11-01,RQ6,7423,1943,0.74
5836,2017-11-01,RM3,8359,877,0.9
5839,2017-11-01,RCU,5191,218,0.96
5841,2017-11-01,RHQ,8772,2144,0.76
5845,2017-11-01,RTR,10213,330,0.97
5847,2017-11-01,RE9,5293,217,0.96
5849,2017-11-01,RVY,6575,1950,0.7
5851,2017-11-01,RBN,9634,1720,0.82
5853,2017-11-01,RWJ,8206,1758,0.79
5854,2017-11-01,RMP,7063,1170,0.83
5856,2017-11-01,RTD,11131,777,0.93
5859,2017-11-01,RFR,7882,1469,0.81
5861,2017-11-01,RTX,7177,1040,0.86
5864,2017-11-01,RWW,7070,1342,0.81
5867,2017-11-01,RBL,7906,1490,0.81
5871,2017-11-01,RRF,6959,2023,0.71
5873,2017-11-01,RCB,9042,1247,0.86
5875,2017-11-01,RTK,8612,1444,0.83
5881,2017-11-01,RXH,12631,2114,0.83
5885,2017-11-01,RXQ,7072,1680,0.76
5889,2017-11-01,RN7,9013,975,0.89
5891,2017-11-01,RBD,3463,139,0.96
5894,2017-11-01,RVV,13120,3994,0.7
5896,2017-11-01,RXC,9424,566,0.94
5899,2017-11-01,RDU,19811,1712,0.91
5901,2017-11-01,RTE,11627,552,0.95
5902,2017-11-01,RN3,6104,1614,0.74
5904,2017-11-01,RN5,9279,1967,0.79
5907,2017-11-01,R1F,3482,527,0.85
5909,2017-11-01,RWF,11885,1468,0.88
5911,2017-11-01,RPA,7837,1333,0.83
5913,2017-11-01,RVJ,7239,1403,0.81
5914,2017-11-01,RBZ,3503,668,0.81
5918,2017-11-01,RTH,11623,2372,0.8
5921,2017-11-01,RK9,8231,1637,0.8
5924,2017-11-01,RD3,5219,461,0.91
5926,2017-11-01,RHU,9335,2725,0.71
5930,2017-11-01,RHW,9665,1277,0.87
5933,2017-11-01,REF,6059,1940,0.68
5935,2017-11-01,RH8,8392,767,0.91
5937,2017-11-01,RA2,5956,403,0.93
5938,2017-11-01,RD1,6098,1688,0.72
5940,2017-11-01,RNZ,3940,209,0.95
5948,2017-11-01,RTP,8023,439,0.95
5951,2017-11-01,RBA,5910,587,0.9
5953,2017-11-01,RDZ,6203,380,0.94
5956,2017-11-01,RA9,6129,613,0.9
5958,2017-11-01,RHM,8582,1107,0.87
5961,2017-11-01,RA7,9779,1019,0.9
5964,2017-11-01,RYR,11573,965,0.92
5966,2017-11-01,RA3,3732,509,0.86
5970,2017-11-01,RA4,4528,150,0.97
5971,2017-10-01,RF4,21482,3776,0.82
5974,2017-10-01,R1H,27698,5476,0.8
5979,2017-10-01,RQM,18024,1280,0.93
5981,2017-10-01,RJ6,6729,826,0.88
5984,2017-10-01,RVR,12722,874,0.93
5987,2017-10-01,RJ1,12615,1583,0.87
5991,2017-10-01,RQX,10560,507,0.95
5993,2017-10-01,RYJ,10197,3171,0.69
5996,2017-10-01,RJZ,18331,4147,0.77
5999,2017-10-01,RAX,9197,758,0.92
6001,2017-10-01,RJ2,18463,1758,0.9
6003,2017-10-01,R1K,11624,3594,0.69
6007,2017-10-01,RAP,14874,1898,0.87
6009,2017-10-01,RAL,19285,2912,0.85
6012,2017-10-01,RJ7,13370,1779,0.87
6015,2017-10-01,RAS,5606,1546,0.72
